"rt","group","age","child.old20","aoa","letter.cnt","llm_freq_log","log_frequency_per_million_hi_kids","log_frequency_per_million_lo_kids","log_frequency_per_million_hi_adults","log_frequency_per_million_lo_adults","log_frequency_per_million_ll_lo","log_frequency_per_million_ll_sh","log_frequency_per_million_ds_lo","log_frequency_per_million_ds_sh","dwds_freq_log","childlex_freq_log","word"
7.0475172213573,"Kids",3,1.8,4.58,5,-1.80995557800596,-0.534281988195845,-0.664424694341978,0.199953286195063,-0.874291795028917,-0.949033779409651,0.662816831377111,2.50888566205166,3.08736089467068,2.05604496387344,3.26965342268102,"Brett"
7.06561336359772,"Kids",3,1.8,4.6,5,5.13605841309327,4.50034881145663,4.53084429630661,4.27560571540501,4.37972531262254,4.56841911705506,5.22418439470681,5.60257612149671,6.31182616498522,4.55260239556487,5.07504423169135,"Brief"
7.0833878476253,"Kids",3,1.7,4,6,3.24629022734235,3.08048949376437,3.06527675429221,2.06317171940526,1.89829692721086,2.30906275861183,2.68719859587392,4.0148131981161,5.41572547249935,2.44043215968617,4.35265835468785,"Brille"
7.20042489294496,"Kids",3,1.65,4.04,7,5.88898062180749,6.02351046398258,6.06410423275351,6.08017585819004,6.12907664815617,5.65761640678856,5.86328508346653,5.12201449664075,5.09501905079444,5.10123743877854,5.34649206628714,"bringen"
6.89871453432999,"Kids",3,1.65,3.08,4,2.89957462330638,2.75624982557879,2.69421307290138,2.64711960800022,2.24660362147908,2.62751648973037,3.27603292980848,4.12662237730046,4.03992827476497,3.60739821224605,4.22237099709742,"Brot"
7.07072410726028,"Kids",3,1.85,4,8,0.269485963673879,1.24550128998549,1.40454554747056,0.998460982412834,0.666153245918232,1.24819079792657,1.6873211478915,2.66303634187892,3.2514709144007,1.53965901782618,3.21672399605539,"Brötchen"
7.5109777520141,"Kids",3,3.05,5.42,8,-1.11680839744601,0.19395651217537,-0.204892364963538,-0.898659002473047,-1.97290408369703,-2.33532814052954,-1.97624049823815,1.78183692981603,3.2989732483857,0.0382587121170903,0.199640619239237,"Brotdose"
7.028201432058,"Kids",3,1.6,4.12,6,3.81044528771119,3.04725085228864,3.01398345990466,2.17711597875448,1.81128555022123,4.11039167885604,3.84087066172506,4.92702909567998,5.25368110814454,3.23533955089887,3.68536882379662,"Brücke"
7.10578612948127,"Kids",3,1.9,3.12,6,4.53918341337384,4.47444672762983,4.36273990170549,4.23517672540937,4.18195401031939,3.88127796055532,4.75716139359921,4.37940496514036,5.59327672054802,4.16629306153468,5.36378522423227,"Bruder"
7.34794382314869,"Kids",3,1.65,4.65,7,0.135954571049356,0.540232748893204,0.893719923704572,-0.387833378707056,0.329681009297019,-0.949033779409651,0.103201043441688,0.717126192823605,0.670172418937631,0.620038708739307,1.33391830304498,"brummen"
7.22402480828583,"Kids",3,1.85,5.72,7,2.84400477215157,3.22192228030435,3.05522641843871,2.90056850880975,2.44593652409957,3.57817486510873,3.67273373992306,4.55118765678204,3.99212042894565,2.31796619503235,3.6577719200647,"Brunnen"
6.84800527457636,"Kids",3,1,3.68,4,6.58303400995097,6.61552270888372,6.62637965346399,7.1663966726366,7.17641158644138,6.13644918735621,6.66299331908712,6.28909009285896,6.66342108783911,4.74356597821364,5.58298541140858,"Buch"
7.34536484041687,"Kids",3,3.25,4.92,9,1.55734025198052,1.25747748103221,1.62979214898155,-0.898659002473047,-0.363466171262927,-0.543568671301486,1.39105533174833,4.06527435339595,2.34860320285868,1.63471571961837,2.07941196352529,"Buchstabe"
7.27793857294566,"Kids",3,1.5,6.75,5,3.76219845417181,4.13184889758193,4.22278668420781,4.03100722908954,3.95402194227338,3.33799512664195,4.55900077277551,2.89754365184344,4.20905920337297,2.06000384778736,3.30009438112654,"Bucht"
6.95272864462487,"Kids",3,1.8,3.76,4,3.13880431237221,4.4853602404572,4.41490713104051,3.59744008846068,3.43426768776309,1.16117942093694,3.2655065168215,2.73202921336587,4.20905920337297,1.9213246735827,2.80581256889486,"bunt"
6.98933526597456,"Kids",3,1.6,4.92,4,5.92065848805778,5.78994895779919,5.82224409562904,5.6476480538177,5.66721908899834,4.97655802354762,5.96041965698728,4.6587080004933,5.82676162565697,2.52212214871414,4.28403962547331,"Burg"
7.24208235925696,"Kids",3,1.8,4.12,6,1.08041617989021,0.655302078677991,0.801912374451449,-0.898659002473047,-0.586609722577136,-1.6421809599696,-0.589946137118257,1.08868974925609,2.75850290803471,1.19875923727305,2.51265435248945,"Bürste"
6.97728134163075,"Kids",3,1,3.92,3,3.29598989589462,3.17929007850846,3.2963884752556,2.6178492257001,2.79778054076864,2.42684579426821,2.715107383991,2.73867375608454,3.64788618698894,1.69579907808214,4.32434145991639,"Bus"
7.20117088328168,"Kids",3,1,4.48,5,3.25894862421427,3.48851542273421,3.48923644503654,1.403926090521,1.87724351801303,2.16448152980072,3.70733926910053,3.08736993429147,4.9094415576137,2.32336763217657,3.27990371572939,"Busch"
7.01929665371504,"Kids",3,1.55,3.46,6,0.492629514988089,0.921005244410997,0.911111666416441,0.400623981657214,-0.363466171262927,-0.138103563193322,0.421654774560223,2.85129263419269,1.43231247098453,2.93661900906148,2.80581256889486,"Butter"
7.3356339819272,"Kids",3,3.35,3.77,10,-0.711343289337847,-0.465289116708894,-0.952106766793759,-1.30412411058121,-0.586609722577136,-2.33532814052954,-1.97624049823815,1.18712982206934,2.30778120833843,0.829424798852493,1.17985543123737,"Butterbrot"
7.09340462586877,"Kids",3,2.35,3.58,5,4.17398070268123,4.04116509634004,4.2358995789366,4.0524621640908,3.5877775473185,1.82355494283013,3.39439752988952,2.9525025361242,2.77604721768562,0.757998152879562,2.09614616250968,"Clown"
7.12849594568004,"Kids",3,3.15,7.46,8,4.43615118747561,3.76105789211745,3.48135204151239,3.60853077515484,3.68308772712283,2.83515585450861,3.60348932774807,2.24318249631865,3.58019117421759,2.58112550752854,4.25561149969391,"Computer"
7.00397413672268,"Kids",3,1,3.96,4,3.07284634458041,2.76155487780848,2.79346803099672,2.60789889484693,2.52690558663324,2.93767141803421,3.66920639940509,3.6562881148892,4.10415962342278,3.06693603256032,4.21838929880953,"Dach"
7.09090982207998,"Kids",3,1.55,4.65,6,2.83443532113542,3.13475912369843,2.99913695178767,3.02660922970512,2.71844379853212,1.61591557805189,3.24411532684018,2.07810274595921,3.61461139810407,0.943127385827715,2.69317767589074,"Dackel"
7.00397413672268,"Kids",3,1.35,5.68,4,3.63246213251584,3.71114733423168,3.61455356443246,4.1597076944444,3.91319994775313,1.91316710151982,2.47810679801536,2.93088007211103,3.65151595503952,4.25855872067364,4.20431969835976,"Dame"
7.23489842031483,"Kids",3,1.45,4.81,6,2.34892750535372,1.98571598140343,1.84110124264876,2.26540858590016,1.89829692721086,1.35355131358439,0.856972845818069,1.15538112375476,0.228339666658592,2.72935496759604,3.47404644861333,"dauern"
7.23489842031483,"Kids",3,1.65,3.42,6,0.387268999330262,1.15739402247523,1.09916389791938,0.641786038474102,1.0716183540264,0.303729189085717,2.38046832845144,2.41274180149876,2.37492051117606,2.29837624821999,3.64722026341413,"Daumen"
7.04403289727469,"Kids",3,1.2,3.5,5,3.87021703101111,4.18166260329415,4.18630263779722,3.52418962672109,3.54454881276768,3.11999297482816,3.06071210417548,4.99448651526914,5.02229197644358,3.29550347710309,5.04929423583636,"Decke"
7.05703698169789,"Kids",3,1.7,3.88,6,1.23456685971747,1.58025087329526,1.63816039865207,1.74039832714221,1.83375840607329,1.55649215758109,1.80794913568011,3.43842162067584,4.43964388038187,2.21855109738404,3.8710880956076,"Deckel"
7.11558212618445,"Kids",3,1.55,4.81,6,4.46856584615989,4.0658756559687,4.09346657866378,3.97143626884421,3.84122644812804,5.46278448830025,4.34272761550829,4.15594043805707,3.92551792358722,4.65128057228179,5.33283413175384,"denken"
6.96696713861398,"Kids",3,1.9,4.44,7,-0.711343289337847,-2.48019213725116,-3.14933134412998,-1.30412411058121,-1.97290408369703,-2.33532814052954,-1.97624049823815,-1.17999379206228,-1.96888491067763,3.40591954799748,1.09289992806426,"deutsch"
7.07411681619736,"Kids",3,3.7,5.17,8,-0.0181961087779019,-0.870754224817058,-1.20342119507467,0.305313801852889,0.106537457982809,-1.6421809599696,0.103201043441688,1.38495556539926,1.79231520501593,4.5854367562977,2.16076150918973,"Dezember"
7.35436233042148,"Kids",3,2.85,7.04,7,2.06124543290193,2.61967429057304,2.53084126488709,2.48006552333705,2.43381516356723,1.80780658586199,3.33202719916306,2.19873073374782,3.02832736308649,0.731887008875876,0.199640619239237,"Diamant"
7.14282740116162,"Kids",3,1.4,6.62,5,3.11002534782217,3.55289408454764,3.66959272114554,3.44080801778204,3.50355946823448,2.59192554462766,2.8112512445439,3.49904624249227,3.26755705215232,3.7181469517945,4.79074842523776,"dicht"
7.06987412845857,"Kids",3,1.05,4.4,4,2.10206742742219,3.33691902271205,3.26740093838235,3.60484752973854,3.66900298724109,2.29940084770009,2.5346190082787,3.66156517199005,2.97987497970054,2.63052099859297,3.83071829347142,"dick"
6.91671502035361,"Kids",3,1.25,4.88,4,5.18122130911525,5.38095696155664,5.39255445987663,4.81507380303632,4.97599313861629,3.7537167349173,4.75119122661271,4.87444555420709,5.53440471999745,1.73695123273306,3.64369559362965,"Dieb"
7.18614430452233,"Kids",3,1.6,5.58,6,2.36443169188968,1.99714467722705,2.03805446171078,2.62770152214311,2.88690832066465,2.09548865831377,1.06828193948528,2.44878173798195,2.40056294178939,3.16403941896237,3.07071739894829,"Diener"
7.02286808608264,"Kids",3,2.55,4.77,8,0.587939694792414,0.490222328318543,-0.0138371282008288,-0.387833378707056,-0.874291795028917,-1.23671585186143,-0.589946137118257,1.57154152097967,1.69467673545202,3.13909641586186,2.65574438931467,"Dienstag"
7.10578612948127,"Kids",3,1,4.2,4,0.962633144233824,1.07515592423826,0.762691661298168,1.33493321903405,0.799684638542754,0.372722060572669,0.662816831377111,4.14301618707613,3.84225608229907,3.33527123154599,4.51649516884706,"Ding"
7.27170370688737,"Kids",3,2.35,6.38,8,1.74539248348346,1.34844925923794,1.11334853291134,1.18078253920679,1.35930042647818,2.19727135262371,2.95823343489254,2.88044921848414,2.50845190380058,3.99419268027166,3.29005000543357,"Direktor"
7.11069612297883,"Kids",3,2.25,3.81,6,1.13448340116048,0.937534546362207,0.782494288594347,1.66629035498849,0.917467674199138,1.24819079792657,2.58810769322969,1.12259130093177,1.76878470760574,3.9366765928668,4.05387486071817,"Doktor"
7.12367278520461,"Kids",3,3,4.81,10,0.587939694792414,0.464246841915282,-0.0138371282008288,-0.205511821913102,-0.874291795028917,-0.949033779409651,-0.0303303491828342,1.57154152097967,2.71324631644659,3.14419538119161,2.82206333877447,"Donnerstag"
7.11232744471091,"Kids",3,1.9,3.85,4,-1.11680839744601,0.515540136302832,0.539548109983958,-0.387833378707056,-1.27975690313708,-2.33532814052954,0.103201043441688,1.33231183191384,3.13706056322295,0.769181866835943,3.1665840617804,"doof"
6.99484998583307,"Kids",3,1.6,4.68,4,6.88655466118394,7.20706541023983,7.28575457698741,6.41122248335174,6.44975862387298,6.48211778051233,7.87490057392577,5.6733053011238,6.52134809915583,3.61719546481549,4.50606032976091,"Dorf"
6.86380339145295,"Kids",3,1.15,4.79,4,2.57207105666792,2.35211362132068,2.49257572680813,2.50253837918911,2.96873833891228,0.709194297193881,2.69658833622376,3.54739402665006,4.16234157880551,1.41972913720613,3.48240979144893,"Dose"
7.03702761468628,"Kids",3,1.85,4.15,6,5.82776085465884,6.05846896078032,6.05599648602266,5.51698336167525,5.56559091571644,5.02985198549147,6.36968976374087,5.36439755483033,6.25768856429949,0.882940752192601,4.77370969776161,"Drache"
7.38274644973891,"Kids",3,1.95,5.46,5,0.135954571049356,0.490222328318543,-0.153599070575988,0.775317431098624,0.971534895469414,-2.33532814052954,-0.0303303491828342,1.81573848149171,1.79231520501593,2.13357455025976,2.27846771923676,"Draht"
7.18235211188526,"Kids",3,1.8,3.42,5,1.18577669554803,1.07515592423826,0.961542520043333,1.13822292478799,1.20514974665092,-1.23671585186143,2.31421894291024,2.41274180149876,2.60582606782576,2.46351275710033,3.07696004944884,"Dreck"
7.13089883029635,"Kids",3,1.65,3.85,6,3.01835815929634,3.09575696589516,3.07720532515749,3.462314223003,3.51603364245966,2.34680308659468,3.08635453478882,3.99049020297588,3.03506139526783,2.49064018163576,3.72537465031243,"drehen"
7.23777819192344,"Kids",3,1.6,7.12,5,2.34892750535372,2.34008942835388,2.09769272803051,3.75530134768448,3.72753948969366,2.66188413323457,1.87390710347191,3.72528098637615,2.03844827455484,4.09554384279758,2.95763731435418,"Druck"
6.96224346426621,"Kids",3,1.45,5.19,4,2.23309568982859,0.921005244410997,0.514230301999668,0.710778909961053,0.860309260359189,1.27558977211468,1.57910756325127,1.30491285772572,1.39841091930885,2.89048286283489,4.20025033411715,"dumm"
7.10906213568717,"Kids",3,1.7,3.62,6,5.52698133570166,4.8748097838541,5.00113656749402,4.02375205820837,4.00851012755745,4.47921475673042,4.71086810962837,4.59040836993532,4.99902429112426,3.20801708153332,4.76334875888409,"dunkel"
7.03174125876313,"Kids",3,1.7,4.71,4,2.66738123647225,3.39614210260319,3.34290849089049,3.71646151436821,3.78599769018025,2.66861816541592,3.0671846186811,2.89187791430777,3.2072648218962,2.24389609664537,3.25405893818744,"dünn"
7.19142933003638,"Kids",3,1.85,9.16,5,-1.80995557800596,-1.563901405377,-2.45618416357003,-1.99727129114116,-1.97290408369703,-1.6421809599696,-1.97624049823815,2.50888566205166,1.46510229380752,2.01062722567948,1.80842311414216,"Dunst"
7.0833878476253,"Kids",3,1.8,2.54,5,1.23456685971747,1.22110983686133,0.820960569422143,2.14586343525038,1.89829692721086,0.229621216931995,0.103201043441688,2.86305747577227,1.0756375270458,2.02326793687389,2.9290285618979,"Durst"
7.12608727329912,"Kids",3,1.35,5.54,4,2.28438898421614,2.38734231320442,2.27561867335142,2.42156931665544,2.2167506583294,0.497885203526675,0.968198480928293,4.13812620178194,4.63911571461846,2.69961472228111,5.08348436096651,"echt"
7.16626597413364,"Kids",3,1.7,3.33,4,4.34064719044032,4.63498373257995,4.46941103354043,4.43405979079232,4.25363258559044,3.46679023484752,3.81981725252722,4.51486005184962,4.91457767573547,3.59602375959458,5.1382598710045,"Ecke"
7.30114780585603,"Kids",3,4.55,3.96,12,5.19220037639766,5.93673863222668,5.99561680907915,3.66568918899479,3.73752293367784,2.58465278529858,4.03502667616601,4.3560272771313,4.96356298089488,1.18692836971668,2.9434615833177,"Eichhörnchen"
7.09589322109753,"Kids",3,1.65,3.62,5,2.17902846855832,2.50341448445718,2.40749671756956,1.403926090521,0.860309260359189,-0.255886598849706,1.78495961745541,2.88044921848414,3.58407467424399,1.95416172525308,3.69214444258215,"Eimer"
6.9985096422506,"Kids",3,2,4.68,7,5.80139213939766,5.77016681422614,5.67490527321666,5.85982257376134,5.88225292218432,5.10892050896716,5.13934162794631,6.29666732176238,6.61053162391874,4.91609748260538,6.69476760083436,"einfach"
7.1074254741107,"Kids",3,2.25,4.42,7,3.71947350950547,3.59974105784443,3.5900052832272,3.66568918899479,3.56443018332151,4.27536790418822,4.71086810962837,3.93400001502113,4.31711318383124,3.06544488596529,4.402032499481,"Eingang"
7.50218648660292,"Kids",3,1.85,6.4,8,0.829101751609302,-0.400750595571323,-0.441281143027768,-0.610976930021266,-0.181144614468972,-0.255886598849706,-0.184481029010092,0.360451248884872,0.228339666658592,0.572108852182889,0.199640619239237,"eingeben"
7.49331724886215,"Kids",3,2.6,7.27,8,-0.423661216886066,0.904198126094616,0.782494288594347,1.55807677034826,1.02282818985696,1.13040776227019,-1.2830933176782,1.84852830431471,0.803703811562154,3.3813007499477,0.304509613362734,"Einsicht"
6.83733281468559,"Kids",3,1,3.16,3,4.49814286350357,4.42556113906031,4.48934847974613,3.91352535289937,3.9513517137175,3.23682589164822,4.443754429909,4.94030362688867,5.06638368860347,2.70491194860171,4.47874937738485,"Eis"
7.26682734752059,"Kids",3,1.55,6.2,5,1.62403162647919,1.11712012333729,1.54201653809917,1.87392971976673,1.85573731279207,0.842725689818404,1.48949540456158,3.99991534343546,1.46510229380752,2.92359159577631,2.78929334286901,"Eisen"
7.26122509197192,"Kids",3,2.7,3.76,8,-1.80995557800596,-2.07472702914299,-3.14933134412998,-1.99727129114116,-1.97290408369703,-2.33532814052954,-1.97624049823815,-1.17999379206228,-0.870272622009518,0.00796816964917688,-0.388637564790132,"Eiskugel"
7.14361760270412,"Kids",3,2.5,3.27,7,3.70347316815903,3.74039803284858,3.79668264696925,2.44537996534916,2.17023064269451,1.42587197516402,2.48966762041644,1.38495556539926,2.85942882662467,1.22700550343651,2.63652462106832,"Elefant"
7.10332206252611,"Kids",3,1.45,5.08,4,6.34970515905742,6.688648927547,6.6798636038243,6.44087869293463,6.46675990520997,5.91267756107108,7.38044877007317,7.10484690895444,7.41263180698751,5.59209830306164,5.91566022349059,"Ende"
7.14913159855741,"Kids",3,1.4,4.42,3,3.40498017960303,3.81691718268278,3.92224202008155,4.23517672540937,4.34064396258007,4.14930709510571,2.50109631624006,3.01971128581765,1.88126269103243,3.51360302204662,3.80088307930011,"eng"
7.08673793451058,"Kids",3,1.6,4.36,5,2.91743224070638,2.73202253024347,2.64062882676728,2.82301027446388,2.82288646189971,1.42587197516402,3.28644969066674,2.83338170762616,3.34923508316659,3.0169065087854,2.95054841315507,"Engel"
7.60589000105312,"Kids",3,2.65,5.56,7,2.14128814057547,2.19729871031656,2.12878331510054,1.66629035498849,1.9189162144136,2.0591210141429,2.15089388680694,1.38495556539926,1.71999454343631,1.01123720918311,1.29770675646711,"Enkelin"
7.09506437728713,"Kids",3,1.6,3.25,4,2.23309568982859,3.93654014526117,4.03908139236697,0.947167688025284,0.917467674199138,-0.949033779409651,-0.366802585804047,2.24318249631865,2.97275751193168,1.12492959698548,1.78604710807711,"Ente"
7.34536484041687,"Kids",3,1.9,4.15,5,-0.200517665571857,0.00471451253684173,-0.153599070575988,-1.99727129114116,-1.97290408369703,-1.23671585186143,-0.366802585804047,0.611765677165778,0.921486847218537,0.735727628095064,1.22080034379264,"Erbse"
6.94215670569947,"Kids",3,1.7,4.17,4,5.12929836803555,5.34385387360513,5.40823574142453,5.26184483695594,5.25910624796773,5.41528659224087,5.80155212810068,5.69454935271375,5.31593600189098,4.70859282517563,5.3196529194422,"Erde"
7.28756064030972,"Kids",3,1.75,5.81,8,3.12451835512474,2.81562209907876,2.5342484232087,2.20742132824981,2.26120242090023,1.16117942093694,2.63888001860311,3.67203647185734,3.2989732483857,1.59249519170379,2.34561500420459,"erfinden"
7.32514895795557,"Kids",3,2.75,5.73,9,3.95209580477422,3.40729981947385,3.42991986788012,3.86351493232471,4.26737176147374,1.89877836406772,3.34187949560607,2.43989279056471,2.92146421754413,2.8121699473239,2.39622799059134,"Erfindung"
7.434847875212,"Kids",3,3.05,6.68,10,4.05651247892734,4.7977464356945,4.71624041355481,5.27997643549033,5.18249221819971,5.76634960692503,3.48759130678746,5.95356815565355,3.34432106836416,3.94326970276132,3.83660155401121,"Erinnerung"
7.37462901521894,"Kids",3,1.95,5.42,8,3.55602043701589,3.1107948432597,3.00764764145558,3.76163048273612,3.76688882848221,3.22919226679315,2.82778054649511,3.42517639392581,2.41314172399625,4.2548748490134,4.58932621656434,"erklären"
7.27586460054653,"Kids",3,1.85,4.36,8,2.49410951519821,1.34844925923794,0.928206099775741,2.14586343525038,2.13796978047628,0.229621216931995,0.731809702864063,1.83226778344292,0.228339666658592,2.83925388671755,2.84598384693106,"erlauben"
7.24921505711439,"Kids",3,1.75,5.56,5,2.21539611272919,2.34812160005114,2.49964289403123,2.39717786353128,2.54888449335201,2.11901915572397,2.60872698043242,2.58120632363129,1.24999091419057,2.72575913488298,1.76298742235971,"Ernte"
7.46393660446893,"Kids",3,1.75,5.92,9,0.75499377945558,1.25747748103221,1.39396343814003,1.09377116221716,0.917467674199138,0.0625671322688292,0.731809702864063,2.44878173798195,1.43231247098453,1.70311038829674,1.83046971950476,"ersticken"
7.41095187558364,"Kids",3,1.8,5.52,9,1.28108687535236,1.03135330157986,0.70081625758008,0.487635358646844,0.106537457982809,-2.33532814052954,-0.877628209570038,1.63341692469776,1.94313809475052,1.28536844252993,2.76395977506953,"erwischen"
7.13249755166004,"Kids",3,1.75,4,8,5.32014293211962,5.33117382044776,5.23615735628883,5.12317308125133,5.14834836954751,5.60845455192908,5.42438007913299,5.12688958246909,4.55907300694492,3.77466716606412,5.29547383254022,"erzählen"
7.48885295573346,"Kids",3,1.75,6.24,8,0.674951071782043,-0.177607044257113,-0.153599070575988,0.947167688025284,0.917467674199138,1.42587197516402,1.159253717691,0.28634327673115,-1.96888491067763,2.09556092355972,0.774697590493966,"erziehen"
6.93049476595163,"Kids",3,1.8,3.65,4,1.62403162647919,1.01631542421532,0.657331145640341,0.893100466755008,0.224320493639192,-0.138103563193322,-0.0303303491828342,1.71037796583389,0.228339666658592,2.13641243793946,2.91443840833749,"Esel"
7.05012252026906,"Kids",3,1.35,2.65,5,5.44209837384686,4.69338296732562,4.73562160162983,3.8606618633423,3.9646321213854,4.11672081390768,4.94146511159716,3.58218014273548,4.16234157880551,3.54162576858047,5.14933524111095,"essen"
7.03262426102801,"Kids",3,1.55,4.08,4,4.45534563473175,5.85535926627588,5.92232150807231,3.63034982254948,3.9672671690234,1.70772312730501,3.11750970256861,5.08213382232789,5.40197525585909,1.12492959698548,3.54696944084899,"Eule"
7.57558465155779,"Kids",3,3.2,7.04,9,2.34892750535372,0.587860797882459,-0.0138371282008288,1.37002453884532,1.55345644091913,0.0625671322688292,0.326344594755898,2.43989279056471,0.429010362120743,2.0907523328257,2.09614616250968,"Explosion"
7.32317071794347,"Kids",3,2.5,7.24,6,3.98305803037819,2.73202253024347,2.71429983146812,3.26022408088662,2.81458765908502,1.72511487001688,1.35596401193706,2.94174974434794,3.19590106324589,2.72313583852025,1.61280256759015,"Fabrik"
7.03614849375054,"Kids",3,1,5.38,4,1.48588128799837,1.58025087329526,1.52349749033193,1.71630077556315,1.39439174628945,1.89877836406772,1.06828193948528,2.69120721884561,2.97275751193168,2.12417587302001,2.64621613852402,"Fach"
7.23849684089437,"Kids",3,1.35,5.28,5,1.40892024686224,1.24550128998549,0.993803382261554,1.69160816297278,1.76476553458634,1.47133434924078,1.71263895587579,5.12323549801344,2.85139665492741,2.41680623708407,2.8693455063001,"Faden"
7.30518821539304,"Kids",3,1.5,4.88,5,-1.11680839744601,-0.400750595571323,-0.952106766793759,-1.30412411058121,-0.363466171262927,-2.33532814052954,-1.97624049823815,1.67263763785104,1.55747561393853,2.67545813650155,2.34561500420459,"Fahne"
7.17625453201714,"Kids",3,1.55,5.29,5,-0.0181961087779019,-1.38157984858305,-1.76303698301009,-0.387833378707056,-1.27975690313708,1.5766948648986,0.220984079098072,0.856888135198763,-0.359446998243527,0.988053098101046,1.43576897823702,"Fähre"
7.1708884785125,"Kids",3,1.4,3.23,6,4.51440338437535,4.26091806432203,4.26403599156526,3.4008914103766,3.27411998846346,3.63848147133972,4.47422992390603,2.88617989319313,3.85416098480539,3.93329514070369,5.09351201154948,"fahren"
7.05444965813294,"Kids",3,2.65,3.88,7,4.22072968225531,3.38627591968214,3.35495682940667,1.91475171428699,2.40912255097685,3.65863328677703,4.77134602859117,3.19785747120112,4.48945337266716,1.88007555027662,4.14165965922088,"Fahrrad"
7.12367278520461,"Kids",3,1.2,6.68,4,4.79398824659452,4.66421504306998,4.62468373312075,5.00488466326247,5.17465518749243,4.34803280523673,4.99636575306361,4.66161638838925,4.98192985776496,5.19939717849791,5.4731356528697,"Fall"
7.17548971362422,"Kids",3,2.6,3.23,7,6.97252069091858,6.54856640426607,6.55710672620758,6.43327409354941,6.52204349877189,6.66268497256628,6.58879002259225,5.29286756812088,5.72687307987713,4.62830060337695,4.98370717168736,"Familie"
7.21376830811864,"Kids",3,1.25,3.62,6,4.97676137259912,4.12442896472028,4.19732381904656,3.35931498353086,3.61808289681383,3.48178301943366,4.37986716245774,4.04036203301605,3.94461809496064,2.34621913001411,4.17555697195873,"fangen"
7.33888813383888,"Kids",3,2.9,6.64,8,4.62619479036347,5.48639456038724,5.50204302875228,5.63318997064247,5.70310584833186,5.02985198549147,4.3781295425592,4.44642756143646,4.69552410967278,1.03956974803433,2.73796769911879,"Fantasie"
7.13249755166004,"Kids",3,1.7,3.19,5,3.54663069666606,3.59285239684925,3.62260421170962,3.66915539697128,3.67607015446418,1.80780658586199,3.28644969066674,4.61200303941678,4.06180034958364,3.73783627106269,4.16086710120149,"Farbe"
7.15461535691366,"Kids",3,2.8,4.62,8,-1.80995557800596,-2.48019213725116,-2.45618416357003,-1.99727129114116,-1.97290408369703,-2.33532814052954,-1.97624049823815,-2.27860608073039,-1.27573773011768,0.808705521194218,0.304509613362734,"Fasching"
7.32974968904151,"Kids",3,1.1,3.92,6,3.98305803037819,5.27149821141299,5.27289160969503,5.21354716233106,5.16278326333112,0.66040413302445,-0.184481029010092,2.92540060634641,2.6850754394799,3.4857835981035,4.13082368936181,"fassen"
7.16703787691222,"Kids",3,1.2,5.15,4,5.01333054434973,4.37205043180072,4.26403599156526,4.56234394635208,4.26737176147374,3.84675676618709,4.76427886136808,5.68066987938601,5.70573258668674,5.57855932990212,6.30279816660327,"fast"
7.0352685992811,"Kids",3,1.5,5.72,4,2.53384984384773,2.56645359436813,2.7339910443583,2.2368352134561,2.38380474299256,0.755714312828774,2.13463336593516,1.83226778344292,3.15507906872563,1.81937463626103,2.67460171321921,"faul"
7.20934025660291,"Kids",3,1.4,5.21,5,2.68985409232431,2.22933806406118,2.12878331510054,3.20673539593564,3.20887946659506,0.372722060572669,0.731809702864063,3.86343132485697,2.89092749368404,3.27396988717777,3.88509488306395,"Faust"
7.08422642209792,"Kids",3,3.15,4.88,7,-1.11680839744601,-1.38157984858305,-2.05071905546187,-0.610976930021266,-0.586609722577136,-2.33532814052954,-0.184481029010092,-0.332695931675073,-1.96888491067763,4.58375245511403,2.09614616250968,"Februar"
7.16317239084664,"Kids",3,1.4,3.88,5,2.94363461310041,3.18623455086127,2.99699791353892,2.45707600511235,1.69065756243262,0.755714312828774,2.28643937880317,5.43204724277081,5.3193594903425,2.7597567434244,3.39084807080268,"Feder"
6.93147180559945,"Kids",3,1.2,3.92,3,4.81808579817358,5.14856865041932,5.10623730915377,3.78655389118858,3.76043719320072,3.61791519375824,4.92951277807332,4.21816890945548,4.62415962346481,0.769181866835943,4.00813962080841,"Fee"
7.16317239084664,"Kids",3,1.2,4.88,5,-1.11680839744601,-0.608389960349567,-0.441281143027768,-0.898659002473047,-0.586609722577136,-2.33532814052954,-1.2830933176782,-0.0813815033941669,-0.582590549557737,0.593879178901276,0.997656792719139,"fegen"
7.31388683163346,"Kids",3,1.65,4.77,6,0.75499377945558,2.00281041476273,1.99816313268347,1.61364662150307,1.3229327823073,0.372722060572669,-0.366802585804047,2.57342418318923,1.71999454343631,3.40252982689593,2.72919485798411,"fehlen"
7.14834574390007,"Kids",3,1.75,4.73,6,4.52154627188773,4.21313153101879,4.10767136296209,4.20930463558377,4.29997292284914,4.55222443113508,4.84921953801716,4.41223619668818,4.46244617125585,3.80316750051546,4.00566590278767,"Fehler"
7.26052259808985,"Kids",3,1.55,5.15,6,4.56677136989267,5.11293013497196,5.13441540297615,4.5379699798725,4.54476718921525,5.20156898903663,4.59464246410144,4.07402331558918,3.27813916148286,2.34698468029073,3.51521051923734,"feiern"
7.07411681619736,"Kids",3,1,5.12,4,0.135954571049356,1.6549744194912,1.6869505628215,1.22160453372704,1.16259013223212,0.43726058171024,1.93578250719,1.86452864566115,2.32157453047076,2.95031641002351,3.09554803010885,"fein"
